Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Subcategory,Brand,Price,Quantity,Discount,Sales,Profit,State,City,Pin_Code,Payment_Type,Delivery_Status
12603,2024-12-19,C45371,Michael Cooper,P5857,Urban Ladder Chair,Home,Furniture,Urban Ladder,41673,2,15,70844,18257,Karnataka,Bengaluru,41551,COD,Cancelled
12604,2024-12-31,C18871,James Vaughn,P2228,Mi Band 6,Electronics,Wearables,Mi,67059,1,0,67059,16100,Gujarat,Ahmedabad,98585,Prepaid,Shipped
12605,2025-01-12,C69911,Lori Wheeler,P9899,Prestige Cooker,Home,Kitchen,Prestige,29252,3,5,83368,23393,Gujarat,Ahmedabad,06656,Prepaid,Delivered
12606,2025-03-15,C12077,Dean Lester,P2137,Pigeon Gas Stove,Home,Kitchen,Pigeon,28001,1,15,23801,6329,Tamil Nadu,Chennai,16645,Prepaid,Delivered
12607,2024-10-17,C44378,Samantha Crawford,P7989,Zara Dress,Fashion,Clothing,Zara,47348,1,10,42613,6864,Gujarat,Ahmedabad,31939,Prepaid,Delivered
12608,2025-02-12,C50780,Michael Alvarado,P6376,Nilkamal Cabinet,Home,Furniture,Nilkamal,65460,3,0,196380,33742,Delhi,New Delhi,87475,Prepaid,Shipped
12609,2024-12-10,C94793,Melissa Williams,P6101,Nike Sneakers,Fashion,Footwear,Nike,18260,3,15,46563,13160,Maharashtra,Mumbai,07082,COD,Shipped
12610,2025-03-04,C36927,Marilyn Davidson,P4641,Lenovo IdeaPad,Electronics,Laptops,Lenovo,9035,1,15,7680,1632,West Bengal,Kolkata,60192,COD,Delivered
12611,2025-03-14,C63696,Melissa Jenkins,P4774,Zara Dress,Fashion,Clothing,Zara,37820,3,0,113460,25231,Tamil Nadu,Chennai,94077,COD,Delivered
12612,2024-11-01,C25771,Monique Austin,P2567,iPhone 13,Electronics,Mobile Phones,Apple,18227,2,20,29163,6933,Maharashtra,Mumbai,33162,COD,Delivered
12613,2025-02-10,C60605,Roy Miller,P4237,Zara Dress,Fashion,Clothing,Zara,34276,3,15,87404,22176,Gujarat,Ahmedabad,14319,COD,Delivered
12614,2024-10-26,C41538,Joshua Boyd,P2265,Redmi Note 11,Electronics,Mobile Phones,Redmi,62277,1,0,62277,18508,Karnataka,Bengaluru,56833,Prepaid,Delivered
12615,2025-03-31,C52973,Michelle Thomas,P5808,Adidas Running Shoes,Fashion,Footwear,Adidas,7859,1,5,7466,835,Delhi,New Delhi,39901,Prepaid,Cancelled
12616,2025-03-27,C12495,Lisa Hill,P2959,iPhone 13,Electronics,Mobile Phones,Apple,45469,2,10,81844,21712,Rajasthan,Jaipur,58177,COD,Cancelled
12617,2024-11-14,C70348,Sandra Morrison,P8184,Lenovo IdeaPad,Electronics,Laptops,Lenovo,31523,2,5,59894,7804,Karnataka,Bengaluru,44999,Prepaid,Shipped
12618,2025-02-23,C94487,James Woods,P5222,Prestige Cooker,Home,Kitchen,Prestige,1250,1,10,1125,289,Karnataka,Bengaluru,59215,Prepaid,Shipped
12619,2025-03-15,C29431,Paula Sheppard,P2954,Pigeon Gas Stove,Home,Kitchen,Pigeon,5069,3,10,13686,4074,Tamil Nadu,Chennai,23174,COD,Shipped
12620,2025-01-10,C65059,Ronald Russell,P2750,HP Pavilion,Electronics,Laptops,HP,40634,3,0,121902,24929,Karnataka,Bengaluru,18722,Prepaid,Shipped
12621,2025-03-22,C81616,Nicole Johnson,P8557,Levi's Jeans,Fashion,Clothing,Levi's,69823,3,0,209469,30904,Gujarat,Ahmedabad,84984,COD,Cancelled
12622,2024-11-24,C16056,Robert Frazier,P7035,IKEA Table,Home,Furniture,IKEA,49341,3,5,140622,19622,Maharashtra,Mumbai,73348,COD,Shipped
12623,2025-03-12,C58571,Jacob Tate,P4524,IKEA Table,Home,Furniture,IKEA,18963,1,5,18015,2341,Karnataka,Bengaluru,78312,COD,Delivered
12624,2025-03-12,C53220,William Cruz,P1236,IKEA Table,Home,Furniture,IKEA,1879,3,10,5073,718,West Bengal,Kolkata,25182,COD,Cancelled
12625,2025-04-09,C85424,Linda Lee,P8407,Levi's Jeans,Fashion,Clothing,Levi's,34234,3,5,97567,18410,Gujarat,Ahmedabad,48726,COD,Cancelled
12626,2024-12-04,C96668,Kimberly Reyes,P6835,Milton Water Bottle,Home,Kitchen,Milton,51586,2,15,87696,14836,Karnataka,Bengaluru,00976,COD,Shipped
12627,2024-11-24,C78083,George Hayden,P3532,boAt Smart Band,Electronics,Wearables,boAt,48285,3,10,130370,35801,Tamil Nadu,Chennai,82538,COD,Delivered
12628,2025-04-04,C27967,Dillon Pierce,P3113,Dell Inspiron,Electronics,Laptops,Dell,30297,3,20,72713,14237,Delhi,New Delhi,24422,Prepaid,Delivered
12629,2025-04-06,C56281,Tara Daugherty,P3563,Lenovo IdeaPad,Electronics,Laptops,Lenovo,5530,3,5,15760,4449,Karnataka,Bengaluru,07750,Prepaid,Cancelled
12630,2025-01-14,C52770,Sheri Collins,P9759,Adidas Running Shoes,Fashion,Footwear,Adidas,54232,3,15,138292,29153,Rajasthan,Jaipur,81683,Prepaid,Cancelled
12631,2025-03-29,C63278,Beverly Summers,P3313,IKEA Table,Home,Furniture,IKEA,35033,2,20,56053,12715,West Bengal,Kolkata,52749,COD,Delivered
12632,2024-11-23,C55990,Thomas Walters,P9585,boAt Smart Band,Electronics,Wearables,boAt,60961,1,10,54865,13055,Rajasthan,Jaipur,37254,COD,Cancelled
12633,2025-03-08,C79194,Elizabeth Pittman,P6557,iPhone 13,Electronics,Mobile Phones,Apple,10902,3,5,31071,7731,Karnataka,Bengaluru,80628,COD,Delivered
12634,2025-01-23,C21573,Clinton Ruiz,P1372,Noise Smartwatch,Electronics,Wearables,Noise,7968,1,15,6773,1998,Gujarat,Ahmedabad,75518,Prepaid,Cancelled
12635,2025-01-05,C75481,Christopher Medina,P1916,Adidas Running Shoes,Fashion,Footwear,Adidas,16251,2,5,30877,5216,West Bengal,Kolkata,19017,Prepaid,Cancelled
12636,2025-01-08,C50116,Aaron Powers,P6708,HP Pavilion,Electronics,Laptops,HP,25075,1,0,25075,5487,Maharashtra,Mumbai,01693,Prepaid,Cancelled
12637,2025-03-23,C89841,Ethan Singh,P5787,Mi Band 6,Electronics,Wearables,Mi,47391,3,20,113738,32757,Tamil Nadu,Chennai,99661,Prepaid,Shipped
12638,2024-11-02,C80969,Danielle Grimes,P4191,Pigeon Gas Stove,Home,Kitchen,Pigeon,69135,1,15,58765,8140,Tamil Nadu,Chennai,33930,Prepaid,Delivered
12639,2024-11-15,C28163,Mark Perez,P3765,iPhone 13,Electronics,Mobile Phones,Apple,23776,1,0,23776,4448,Karnataka,Bengaluru,38610,COD,Shipped
12640,2025-02-16,C24370,Kathryn West,P9297,Milton Water Bottle,Home,Kitchen,Milton,63525,1,5,60349,17272,Karnataka,Bengaluru,07184,Prepaid,Delivered
12641,2025-03-02,C92127,Anthony Huerta,P4788,Pigeon Gas Stove,Home,Kitchen,Pigeon,12456,1,20,9965,1930,Maharashtra,Mumbai,27308,Prepaid,Delivered
12642,2025-02-12,C43444,Sarah Johnson,P3433,Pigeon Gas Stove,Home,Kitchen,Pigeon,10197,3,0,30591,6142,Gujarat,Ahmedabad,39719,Prepaid,Cancelled
12643,2025-03-15,C76012,Danielle Greene,P4415,Dell Inspiron,Electronics,Laptops,Dell,23769,3,0,71307,18603,Rajasthan,Jaipur,89381,COD,Cancelled
12644,2024-11-09,C64248,Brooke Smith,P9155,Pigeon Gas Stove,Home,Kitchen,Pigeon,47729,3,5,136028,36154,Tamil Nadu,Chennai,64220,COD,Cancelled
12645,2025-02-09,C85866,Brenda Phillips,P3257,Mi Band 6,Electronics,Wearables,Mi,30116,2,15,51197,9966,Gujarat,Ahmedabad,46018,Prepaid,Cancelled
12646,2025-01-22,C64607,Wayne Williams,P3770,Mi Band 6,Electronics,Wearables,Mi,16408,2,20,26253,4619,Gujarat,Ahmedabad,79519,Prepaid,Delivered
12647,2024-11-02,C49953,Erin Scott,P6363,HP Pavilion,Electronics,Laptops,HP,39201,1,15,33321,7487,Delhi,New Delhi,63320,Prepaid,Delivered
12648,2025-04-04,C96644,Christopher Neal,P3445,Dell Inspiron,Electronics,Laptops,Dell,65041,2,0,130082,35663,Gujarat,Ahmedabad,59213,COD,Shipped
12649,2025-03-09,C80396,Joel Roberts,P2533,Milton Water Bottle,Home,Kitchen,Milton,1548,2,10,2786,762,Maharashtra,Mumbai,18454,Prepaid,Cancelled
12650,2024-12-13,C26518,Bradley Davenport,P4233,Urban Ladder Chair,Home,Furniture,Urban Ladder,49299,3,15,125712,26436,West Bengal,Kolkata,44646,COD,Cancelled
12651,2024-12-29,C71156,Carol Knight MD,P9748,Zara Dress,Fashion,Clothing,Zara,58786,3,20,141086,20886,Karnataka,Bengaluru,07737,COD,Shipped
12652,2025-01-05,C72792,Jeffrey Roach,P3582,Samsung Galaxy A32,Electronics,Mobile Phones,Samsung,69672,2,5,132377,29266,Gujarat,Ahmedabad,84271,COD,Delivered
12653,2025-03-25,C41306,Carmen Deleon,P1442,Mi Band 6,Electronics,Wearables,Mi,36550,2,0,73100,10805,Gujarat,Ahmedabad,32311,Prepaid,Cancelled
12654,2024-12-16,C61168,Tammy Smith MD,P9487,Urban Ladder Chair,Home,Furniture,Urban Ladder,63479,3,15,161871,21259,West Bengal,Kolkata,32942,COD,Cancelled
12655,2024-12-20,C26419,Erin Gallagher,P1042,Milton Water Bottle,Home,Kitchen,Milton,40185,1,5,38176,8313,West Bengal,Kolkata,34612,COD,Cancelled
12656,2025-02-03,C70218,Samantha Turner,P6448,iPhone 13,Electronics,Mobile Phones,Apple,69988,2,15,118980,16692,Delhi,New Delhi,49800,Prepaid,Cancelled
12657,2025-04-01,C69918,Bruce Norman,P9937,Bata Sandals,Fashion,Footwear,Bata,13389,2,20,21422,3194,Delhi,New Delhi,83364,COD,Cancelled
12658,2025-04-02,C24248,James Gordon,P8977,HP Pavilion,Electronics,Laptops,HP,16096,3,20,38630,5742,West Bengal,Kolkata,87038,Prepaid,Shipped
12659,2024-10-29,C58915,Stacey Allen,P8484,Prestige Cooker,Home,Kitchen,Prestige,64122,2,0,128244,35551,Tamil Nadu,Chennai,43685,COD,Shipped
12660,2025-03-01,C22346,Laura Harper,P8849,Milton Water Bottle,Home,Kitchen,Milton,25644,1,10,23080,3201,Maharashtra,Mumbai,00583,Prepaid,Shipped
12661,2025-01-08,C38515,Brian Martin,P3283,Levi's Jeans,Fashion,Clothing,Levi's,41812,3,0,125436,15228,Delhi,New Delhi,05698,COD,Cancelled
12662,2025-03-28,C87380,Joshua Hunter,P8505,Noise Smartwatch,Electronics,Wearables,Noise,9836,2,0,19672,3405,Delhi,New Delhi,21833,COD,Cancelled
12663,2025-03-06,C85286,Mrs. Angela Steele DVM,P2288,Adidas Running Shoes,Fashion,Footwear,Adidas,9702,3,15,24740,4166,Delhi,New Delhi,78951,COD,Delivered
12664,2025-02-21,C37424,Mrs. Ashley Holland,P5368,Mi Band 6,Electronics,Wearables,Mi,30117,2,15,51199,8911,Tamil Nadu,Chennai,15674,COD,Cancelled
12665,2025-03-29,C74286,Kimberly Herrera,P2287,iPhone 13,Electronics,Mobile Phones,Apple,67548,2,15,114832,23935,Karnataka,Bengaluru,98470,Prepaid,Shipped
12666,2025-03-05,C75082,Kelly Rollins,P9910,Adidas Running Shoes,Fashion,Footwear,Adidas,1114,2,10,2005,513,Maharashtra,Mumbai,49543,Prepaid,Cancelled
12667,2025-03-13,C81791,Emily Tran,P6174,Dell Inspiron,Electronics,Laptops,Dell,53714,3,20,128914,17948,Karnataka,Bengaluru,16177,Prepaid,Shipped
12668,2025-03-26,C17206,Beth Wells,P8614,Zara Dress,Fashion,Clothing,Zara,18566,2,5,35275,10064,Rajasthan,Jaipur,53923,COD,Shipped
12669,2025-01-10,C81084,Amber Fitzgerald,P5663,Bata Sandals,Fashion,Footwear,Bata,9180,1,10,8262,2194,Karnataka,Bengaluru,04869,Prepaid,Cancelled
12670,2024-11-19,C28529,Carol Casey,P8896,Urban Ladder Chair,Home,Furniture,Urban Ladder,6992,2,20,11187,3072,Rajasthan,Jaipur,54420,Prepaid,Delivered
12671,2024-11-16,C37072,Amy Perez,P1004,Samsung Galaxy A32,Electronics,Mobile Phones,Samsung,23281,3,15,59367,17434,Maharashtra,Mumbai,88162,Prepaid,Shipped
12672,2024-11-25,C84388,Catherine Byrd,P9260,Mi Band 6,Electronics,Wearables,Mi,41639,1,20,33311,6920,Maharashtra,Mumbai,05800,Prepaid,Shipped
12673,2025-03-07,C63860,Martha Nelson DDS,P6102,Bata Sandals,Fashion,Footwear,Bata,27134,3,0,81402,24182,Tamil Nadu,Chennai,48214,Prepaid,Shipped
12674,2025-02-01,C99476,Russell Gross,P7228,Redmi Note 11,Electronics,Mobile Phones,Redmi,48174,3,0,144522,29913,Delhi,New Delhi,58973,COD,Shipped
12675,2025-01-24,C25016,Brian Gomez,P1604,Adidas Running Shoes,Fashion,Footwear,Adidas,34233,2,20,54773,14842,Karnataka,Bengaluru,26896,Prepaid,Delivered
12676,2024-11-30,C14924,Phillip Kelly,P8606,Allen Solly Shirt,Fashion,Clothing,Allen Solly,12419,3,5,35394,8480,Gujarat,Ahmedabad,76611,COD,Cancelled
12677,2025-03-28,C35598,Ronald Thomas,P2123,IKEA Table,Home,Furniture,IKEA,40962,1,20,32770,9429,Tamil Nadu,Chennai,08186,Prepaid,Delivered
12678,2025-04-03,C22323,Misty Snow,P8040,Prestige Cooker,Home,Kitchen,Prestige,11609,2,0,23218,6719,West Bengal,Kolkata,90937,COD,Cancelled
12679,2025-02-18,C73082,Joseph Brown,P3534,boAt Smart Band,Electronics,Wearables,boAt,18745,2,10,33741,4512,Gujarat,Ahmedabad,49254,COD,Delivered
12680,2025-01-12,C71096,Sarah Carter,P3494,Nilkamal Cabinet,Home,Furniture,Nilkamal,10919,2,10,19654,3999,Gujarat,Ahmedabad,22955,Prepaid,Cancelled
12681,2024-11-21,C12569,Brian Best,P8850,Samsung Galaxy A32,Electronics,Mobile Phones,Samsung,55639,3,5,158571,32625,West Bengal,Kolkata,17463,COD,Cancelled
12682,2025-02-15,C19189,Kathleen Dorsey,P9284,Samsung Galaxy A32,Electronics,Mobile Phones,Samsung,59583,1,20,47666,9613,Gujarat,Ahmedabad,46085,COD,Delivered
12683,2025-01-10,C36340,Andrea Robinson,P4800,boAt Smart Band,Electronics,Wearables,boAt,29061,1,10,26155,4062,Tamil Nadu,Chennai,92429,Prepaid,Delivered
12684,2025-02-03,C82429,Sandra Yang,P3864,Dell Inspiron,Electronics,Laptops,Dell,9235,1,0,9235,1934,Karnataka,Bengaluru,36047,Prepaid,Delivered
12685,2025-02-22,C81488,Jason Long,P6968,Bata Sandals,Fashion,Footwear,Bata,62190,1,0,62190,17142,Maharashtra,Mumbai,38142,Prepaid,Cancelled
12686,2024-12-02,C45249,Nancy Gonzalez,P4434,Levi's Jeans,Fashion,Clothing,Levi's,23731,1,5,22544,5031,Karnataka,Bengaluru,05246,COD,Shipped
12687,2024-11-16,C62308,Heather Ali,P6681,boAt Smart Band,Electronics,Wearables,boAt,59576,2,10,107237,29764,West Bengal,Kolkata,72727,COD,Shipped
12688,2024-11-14,C73126,Stephanie Little,P6165,Bata Sandals,Fashion,Footwear,Bata,7046,3,10,19024,3316,Rajasthan,Jaipur,25230,COD,Delivered
12689,2024-10-18,C89953,Zachary Mckinney,P3094,Nike Sneakers,Fashion,Footwear,Nike,7469,3,15,19046,3099,Karnataka,Bengaluru,92844,COD,Delivered
12690,2024-11-23,C30320,Jason Carlson,P3992,Mi Band 6,Electronics,Wearables,Mi,52791,1,5,50151,7625,Tamil Nadu,Chennai,78341,COD,Cancelled
12691,2024-11-12,C81862,Steven Larson,P9541,Milton Water Bottle,Home,Kitchen,Milton,37042,2,5,70380,16084,West Bengal,Kolkata,30851,Prepaid,Shipped
12692,2024-12-24,C15861,Joshua Hinton,P2364,Bata Sandals,Fashion,Footwear,Bata,16896,3,0,50688,11711,West Bengal,Kolkata,59668,Prepaid,Delivered
12693,2024-12-27,C78387,Dustin Watson,P4334,iPhone 13,Electronics,Mobile Phones,Apple,8945,1,5,8498,1188,Delhi,New Delhi,02082,Prepaid,Shipped
12694,2025-02-17,C73827,Cindy Williamson,P8466,Allen Solly Shirt,Fashion,Clothing,Allen Solly,7907,2,20,12651,2381,Delhi,New Delhi,13406,Prepaid,Cancelled
12695,2025-02-28,C16740,Amanda Owen,P6172,Samsung Galaxy A32,Electronics,Mobile Phones,Samsung,51819,2,10,93274,24135,Tamil Nadu,Chennai,10455,COD,Delivered
12696,2024-11-04,C69809,Glenn Bailey,P7246,IKEA Table,Home,Furniture,IKEA,62170,2,5,118123,23681,Karnataka,Bengaluru,11158,COD,Delivered
12697,2025-01-03,C49233,Christopher Pierce,P6128,Prestige Cooker,Home,Kitchen,Prestige,57728,3,15,147206,29375,West Bengal,Kolkata,65459,Prepaid,Delivered
12698,2024-12-07,C96557,James Salazar,P1786,Pigeon Gas Stove,Home,Kitchen,Pigeon,31867,3,5,90821,13191,Rajasthan,Jaipur,16617,COD,Cancelled
12699,2025-03-31,C14777,Amanda Jefferson,P9922,Pigeon Gas Stove,Home,Kitchen,Pigeon,55903,1,0,55903,16168,Rajasthan,Jaipur,15128,COD,Shipped
12700,2025-01-10,C43018,Dr. Kathleen Gallagher,P4565,Redmi Note 11,Electronics,Mobile Phones,Redmi,8714,1,10,7843,1575,Karnataka,Bengaluru,22562,COD,Delivered
12701,2025-01-05,C31150,Kyle Smith,P7466,Allen Solly Shirt,Fashion,Clothing,Allen Solly,17164,2,20,27462,2959,Maharashtra,Mumbai,44078,COD,Delivered
12702,2025-03-02,C45634,Felicia Johnston,P2325,Allen Solly Shirt,Fashion,Clothing,Allen Solly,31865,3,5,90815,16270,Tamil Nadu,Chennai,26358,Prepaid,Shipped
12703,2025-02-10,C41933,Craig Jones,P8448,Zara Dress,Fashion,Clothing,Zara,11535,1,10,10382,2168,West Bengal,Kolkata,37159,Prepaid,Shipped
12704,2024-12-02,C49918,Rebecca Robles,P2514,Nike Sneakers,Fashion,Footwear,Nike,15033,2,20,24053,4072,Delhi,New Delhi,33198,Prepaid,Shipped
12705,2024-11-03,C51229,Erika Lindsey,P4699,Nike Sneakers,Fashion,Footwear,Nike,54677,1,15,46475,8511,West Bengal,Kolkata,44458,COD,Shipped
12706,2025-01-27,C99471,Cheryl Taylor,P9072,Dell Inspiron,Electronics,Laptops,Dell,26304,3,0,78912,13340,West Bengal,Kolkata,28473,Prepaid,Delivered
12707,2025-02-16,C96869,James Barry,P6845,Dell Inspiron,Electronics,Laptops,Dell,12072,1,20,9658,1329,Rajasthan,Jaipur,62418,COD,Shipped
12708,2024-12-05,C30782,Alexandra Harris,P6049,Adidas Running Shoes,Fashion,Footwear,Adidas,66912,2,20,107059,13887,Delhi,New Delhi,18969,COD,Delivered
12709,2024-12-02,C53410,Erika Hall,P5341,boAt Smart Band,Electronics,Wearables,boAt,14514,2,20,23222,6562,Karnataka,Bengaluru,25491,Prepaid,Delivered
12710,2025-02-17,C64350,John Juarez,P5470,Nike Sneakers,Fashion,Footwear,Nike,32515,2,0,65030,17988,Maharashtra,Mumbai,31754,COD,Shipped
12711,2025-04-06,C52255,Elizabeth Kane,P5841,Redmi Note 11,Electronics,Mobile Phones,Redmi,33329,1,0,33329,9312,Gujarat,Ahmedabad,11290,Prepaid,Cancelled
12712,2024-11-15,C38952,Shannon Peterson,P8773,Bata Sandals,Fashion,Footwear,Bata,13476,3,15,34364,5690,West Bengal,Kolkata,01577,Prepaid,Shipped
12713,2025-02-28,C44449,Charles Potter,P4327,Nike Sneakers,Fashion,Footwear,Nike,32117,2,5,61022,14931,Rajasthan,Jaipur,50392,COD,Shipped
12714,2024-12-11,C85694,Timothy Hunt,P4554,boAt Smart Band,Electronics,Wearables,boAt,37472,1,20,29978,4106,Delhi,New Delhi,14585,Prepaid,Cancelled
12715,2024-11-02,C17671,Kimberly Wilson,P2841,Redmi Note 11,Electronics,Mobile Phones,Redmi,19326,2,20,30922,6973,Tamil Nadu,Chennai,32492,COD,Delivered
12716,2025-02-02,C25701,Sierra Lee,P8205,Allen Solly Shirt,Fashion,Clothing,Allen Solly,2683,3,20,6439,728,West Bengal,Kolkata,05521,COD,Delivered
12717,2024-12-30,C88513,Nicole Bryant,P2708,Lenovo IdeaPad,Electronics,Laptops,Lenovo,59268,1,15,50378,11284,Karnataka,Bengaluru,21850,COD,Shipped
12718,2025-01-05,C22744,Angela Berry,P1388,Noise Smartwatch,Electronics,Wearables,Noise,61177,1,5,58118,6455,Karnataka,Bengaluru,17143,COD,Delivered
12719,2024-11-10,C70270,Rhonda Williams,P6498,Allen Solly Shirt,Fashion,Clothing,Allen Solly,36824,2,10,66283,15566,Maharashtra,Mumbai,41058,COD,Shipped
12720,2025-02-05,C49083,Anna Edwards,P8317,iPhone 13,Electronics,Mobile Phones,Apple,3545,2,15,6026,630,Delhi,New Delhi,69643,COD,Cancelled
12721,2025-03-20,C26907,Donna Johnson,P3185,Urban Ladder Chair,Home,Furniture,Urban Ladder,56184,2,20,89894,11664,Maharashtra,Mumbai,67255,COD,Cancelled
12722,2024-10-18,C47886,Penny Bailey,P6010,Bata Sandals,Fashion,Footwear,Bata,36369,1,10,32732,6292,West Bengal,Kolkata,75188,COD,Cancelled
12723,2025-01-20,C62430,Mr. Terry Lloyd,P1508,Levi's Jeans,Fashion,Clothing,Levi's,67919,2,15,115462,13914,Maharashtra,Mumbai,82271,COD,Shipped
12724,2025-02-05,C61021,John Jackson,P5053,IKEA Table,Home,Furniture,IKEA,66606,1,5,63276,14172,Rajasthan,Jaipur,94513,Prepaid,Shipped
12725,2024-12-02,C65663,Jonathan Castaneda,P2359,Bata Sandals,Fashion,Footwear,Bata,51890,3,5,147886,30190,West Bengal,Kolkata,06673,Prepaid,Cancelled
12726,2025-03-18,C17152,Jeremy Moore,P6596,Nike Sneakers,Fashion,Footwear,Nike,16350,3,0,49050,7795,Gujarat,Ahmedabad,13896,COD,Delivered
12727,2025-03-27,C82159,Theodore Garrett,P1636,Zara Dress,Fashion,Clothing,Zara,11162,2,10,20092,4504,West Bengal,Kolkata,18624,COD,Delivered
12728,2025-04-09,C10461,Steven Wright,P1907,Nilkamal Cabinet,Home,Furniture,Nilkamal,19605,1,20,15684,2511,Tamil Nadu,Chennai,22302,Prepaid,Shipped
12729,2024-12-25,C98326,Bradley Brown,P1756,IKEA Table,Home,Furniture,IKEA,45229,2,10,81412,16007,Tamil Nadu,Chennai,79043,COD,Shipped
12730,2024-11-13,C47900,Crystal Mejia,P7522,Prestige Cooker,Home,Kitchen,Prestige,17395,2,10,31311,9110,Rajasthan,Jaipur,33524,COD,Shipped
12731,2024-11-21,C76119,Jeffrey Carroll,P9090,Adidas Running Shoes,Fashion,Footwear,Adidas,16099,1,0,16099,4390,Karnataka,Bengaluru,45044,Prepaid,Shipped
12732,2024-11-24,C13677,Amy Johnson DDS,P5556,Urban Ladder Chair,Home,Furniture,Urban Ladder,25705,3,0,77115,22238,Rajasthan,Jaipur,16711,COD,Delivered
12733,2024-12-18,C29352,Anna Gonzalez,P9201,Allen Solly Shirt,Fashion,Clothing,Allen Solly,40121,3,10,108327,11197,Delhi,New Delhi,76106,COD,Delivered
12734,2025-01-22,C91641,Danielle Hill,P8036,Prestige Cooker,Home,Kitchen,Prestige,41538,2,10,74768,22377,Delhi,New Delhi,41504,Prepaid,Delivered
12735,2025-03-02,C29157,Adam Gardner,P7650,Zara Dress,Fashion,Clothing,Zara,15218,3,15,38806,7968,Rajasthan,Jaipur,48797,Prepaid,Delivered
12736,2024-12-23,C12633,Kristina Williams,P8014,Samsung Galaxy A32,Electronics,Mobile Phones,Samsung,59478,1,0,59478,6895,Delhi,New Delhi,54890,Prepaid,Shipped
12737,2025-03-27,C88013,Mikayla Elliott,P7663,boAt Smart Band,Electronics,Wearables,boAt,42869,3,20,102886,19175,Delhi,New Delhi,16934,COD,Delivered
12738,2024-12-11,C42609,Lisa Rojas,P7462,Bata Sandals,Fashion,Footwear,Bata,8549,2,15,14533,1536,Tamil Nadu,Chennai,40778,Prepaid,Shipped
12739,2025-04-12,C86885,Audrey Snyder,P1276,Nilkamal Cabinet,Home,Furniture,Nilkamal,64134,2,10,115441,18514,Karnataka,Bengaluru,06718,Prepaid,Cancelled
12740,2025-02-12,C70716,Colton Barnes,P1712,Urban Ladder Chair,Home,Furniture,Urban Ladder,51020,1,15,43367,8838,Karnataka,Bengaluru,49811,COD,Cancelled
12741,2025-02-20,C39731,Joan Thomas,P5385,Dell Inspiron,Electronics,Laptops,Dell,18523,3,0,55569,15911,West Bengal,Kolkata,73302,COD,Delivered
12742,2025-01-27,C38711,Joshua Soto,P8301,Prestige Cooker,Home,Kitchen,Prestige,50022,3,0,150066,28114,Tamil Nadu,Chennai,64967,COD,Delivered
12743,2025-03-08,C91854,Brett Becker,P9451,Dell Inspiron,Electronics,Laptops,Dell,12840,1,10,11556,3383,Rajasthan,Jaipur,08039,Prepaid,Cancelled
12744,2024-11-25,C70779,Christopher Hoffman,P8513,Lenovo IdeaPad,Electronics,Laptops,Lenovo,46307,3,10,125029,22108,Gujarat,Ahmedabad,76422,COD,Delivered
12745,2025-02-23,C73125,Joyce Lopez,P3964,Nilkamal Cabinet,Home,Furniture,Nilkamal,50657,1,0,50657,11079,Delhi,New Delhi,66959,Prepaid,Delivered
12746,2025-02-03,C88319,Kelly Clark,P5780,Zara Dress,Fashion,Clothing,Zara,64320,2,0,128640,16257,Delhi,New Delhi,58507,COD,Shipped
12747,2025-04-03,C56660,Christina Stark,P9053,Zara Dress,Fashion,Clothing,Zara,6261,3,5,17844,2343,Gujarat,Ahmedabad,01178,COD,Delivered
12748,2025-03-28,C60186,Tanya Hogan,P3382,IKEA Table,Home,Furniture,IKEA,54072,1,10,48665,14310,Tamil Nadu,Chennai,82853,COD,Shipped
12749,2025-03-16,C77540,Travis Smith,P6890,Dell Inspiron,Electronics,Laptops,Dell,19324,2,0,38648,5173,Maharashtra,Mumbai,92260,COD,Shipped
12750,2025-03-07,C75857,Michael Roberts,P9311,Bata Sandals,Fashion,Footwear,Bata,59343,2,15,100883,23330,Tamil Nadu,Chennai,48146,COD,Delivered
12751,2025-04-05,C40460,Amy Rogers,P1047,IKEA Table,Home,Furniture,IKEA,43165,3,20,103596,12777,Karnataka,Bengaluru,61075,Prepaid,Cancelled
12752,2025-02-03,C67673,Sara Dixon,P3579,Nilkamal Cabinet,Home,Furniture,Nilkamal,44370,3,5,126454,24109,Tamil Nadu,Chennai,43838,COD,Cancelled
12753,2024-12-16,C85858,Charles Garcia,P6629,Redmi Note 11,Electronics,Mobile Phones,Redmi,12538,1,0,12538,1892,Delhi,New Delhi,02657,COD,Delivered
12754,2025-01-09,C77212,Nicholas Mcmillan,P9924,Urban Ladder Chair,Home,Furniture,Urban Ladder,19093,2,5,36277,6663,Gujarat,Ahmedabad,27570,COD,Cancelled
12755,2024-11-09,C56895,Kenneth Shea,P7630,Dell Inspiron,Electronics,Laptops,Dell,35610,3,20,85464,16367,Tamil Nadu,Chennai,72624,COD,Delivered
12756,2024-11-07,C23881,Rachel Mitchell,P5822,Noise Smartwatch,Electronics,Wearables,Noise,52109,1,15,44293,10901,Karnataka,Bengaluru,74698,COD,Shipped
12757,2024-12-08,C94556,Samantha Johnson,P4375,Pigeon Gas Stove,Home,Kitchen,Pigeon,45242,1,15,38456,10865,Karnataka,Bengaluru,45750,COD,Cancelled
